Distance Metric,Group,Ensemble/Model,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Training Set Size
Euclidean Distance,Control,MNIST_96_4096,23.577224800418797,16.121763061674674,111.97909595606949,18.889012940514924,54.06251063107467,70.59626708223473,19.798362079136815,144.12216215470693,28.3016080475985,25.640080767680633,82.61571282798047,113.34061221282484,60.046610590465825,78.48507188534505,20.909460276992228,43.44415526284208,29.71742598420158,85.29704699002568,42.10945452809952,11.968019045327798,83.18934101329661,17.560319847361647,89.85094833432149,62.82743010792471,11.64092055259287,53.06358040400895,59.50950067302319,49.3497280621687,25.234111537908237,41.28813047066902,44.095108088817476,93.1909591969837,12.389549173530732,35.043146569202314,46.81546796991368,58.6856361281678,16.94134776067968,32.25142509010215,77.97224360973978,45.15238693603715,65.37752447355749,91.90822117577311,104.910937967318,67.45798215343287,74.83376046345353,73.9883232490474,17.888668762060583,69.84849162238591,49.60304009634068,96.18298605130609,86.72735792836217,61.048170502824405,19.70772548258863,74.08371210978375,93.46356109601123,58.69744328298777,57.703527958277036,85.00193419202128,36.590207605842565,74.57866777554682,111.64180908463709,69.09167083799959,51.585145564088116,74.13990015935791,90.67235498237048,78.21700255946048,113.27748655129714,58.5780767138901,48.584383925953745,24.388856022862786,54.67673706081795,95.49462297877744,70.66981237619167,37.704051115856736,38.448631970582184,53.96610095029372,96.60152887683807,61.41168154744117,13.471614291266787,115.30778860037321,103.29297453651263,20.175107444461133,67.49753975606697,85.16452538721421,19.529729485234114,75.53796111298468,37.25770168089003,107.93687322596949,42.61396758023476,88.41728752049886,50.86313507358483,121.64478836171696,73.97343050872047,26.62561644823892,40.459327006827664,89.69771300439162,19.844118933595116,91.5302732910435,44.9401620827538,50.33033638642761,4096
Euclidean Distance,Control,MNIST_96_8192,29.07077447763738,12.40485238923157,34.33094123692669,73.79952109516907,63.9443393816974,64.77835926900286,12.103832710192453,135.04497746020354,46.83513444798958,20.995597336644835,67.54139867811227,32.54722173842769,51.05341725134658,62.58760677356525,61.16283931754211,40.24856235567928,30.30304302369838,89.68309776854284,36.03900442526004,15.147958552567339,80.84452728174418,104.79126746474428,87.76242320283157,45.520328141429964,50.54215489386797,59.13147350129984,60.94022786807689,28.719942744771885,18.96673566795532,106.24856901720476,40.19961585153473,82.82777250002684,13.063047586542742,38.419579894620576,54.86523858484496,57.68220636420651,10.24251437018079,129.73392496904742,82.6768827436622,63.84216487574553,49.981803976381,55.20840590831417,102.07084481477801,90.60804662318596,90.4974346596487,73.40412346456397,85.15705258805284,73.34003314461226,69.19351498147746,52.756128567601486,69.48308429716852,73.75430107973098,38.4919358836712,80.07422110117007,91.5366757157892,50.19917587700893,65.83098661258893,94.59509221288218,75.84480838606476,46.84222733030589,96.09409872405762,43.407577529723255,32.95329998781649,51.92393228115238,77.4477535388031,56.92137497938609,112.51235384706554,52.551284011986795,26.851278795151327,19.502695923988508,39.55029501618079,75.56629299875301,64.74674358024319,80.9069591820765,19.26893308921417,52.69531213976691,75.29724579994547,58.6865413213465,10.793870343407534,106.62840657528551,84.53644685893704,100.1466948358405,60.06762164381081,80.97590583039567,31.480478006328536,78.53831970890079,47.093791746990526,86.01142941100481,40.76788886114769,35.26696384169755,55.75006822064822,125.51616083477458,92.3954067161482,35.8864199094039,46.27145347676491,80.43294188991416,18.840690821446188,98.61815391949146,48.47681790442656,15.963833280989572,8192
Euclidean Distance,Control,FASHION_96_256,111.42676954307544,92.86879631961,37.27553795086009,79.2456984454316,40.457572782090836,63.85849138920952,85.1840828456737,67.00101817217725,35.63628265860685,69.97178950492392,63.043586274648405,159.57780049378877,93.6130831517336,100.61855816467252,41.55593550657441,48.08963638854929,52.803842819718106,37.35867697106136,156.2821176678849,83.09230034019036,75.07541400591884,57.46129297785753,37.583521670850665,125.51945124501539,84.24323694878277,122.46957131425,159.55172828734243,125.24737792594621,83.35828177523939,72.83159208266143,48.80517177456261,67.11260800863748,47.19717537959715,132.59343682780784,100.21395002829291,97.30113748798092,90.02898727879762,101.60035579383775,102.90713098865497,51.91629099712927,77.30078188137985,96.77537882514417,45.34641542425381,101.55602114982993,78.97735822231837,77.59500930795399,77.67094642622253,69.56397685254673,88.92306586090945,92.33896098384436,77.06740722251243,49.84351094114914,100.7074785281684,46.913886254536415,62.90916839123631,86.02223887115336,136.49447585102868,119.5893391211217,116.70323969045556,89.38769425156134,92.29691905540594,105.52463251347818,129.59408914106208,84.4605097406685,120.03127160981133,104.92131795625039,131.16919134449358,134.3015826067597,58.02740872051542,50.600999057732906,100.54716022679644,89.16808249335983,49.448906180481586,36.024356153163865,76.76686987268532,125.41082806357149,69.84853787313227,55.41608827758033,37.45806652135759,48.400497565688205,104.3292819738842,57.99172957332581,77.59831293269376,120.91413228526967,117.46636379084538,56.58946640903004,115.1996807843887,131.6425743407059,80.84647642034065,49.01265592634438,56.67487832305227,54.47749875638666,159.12332744558694,68.27694411917442,106.9309855652018,57.294836541719064,59.29800261718258,48.08597266871288,63.08633517878114,89.16428993215857,256
Euclidean Distance,Control,FASHION_96_512,62.47069149402449,88.54482725720274,74.78588433372467,63.82218455331935,43.43116871399001,70.02524215321353,52.73208809037012,36.61194215300557,34.19570735820387,55.108121075713456,59.651834041311794,97.85001491674664,63.43143842634786,38.44804062175376,84.3787053848621,23.601083578289476,56.10641039957966,43.39882622778758,160.04045331684628,80.93720717019391,64.77347651163747,51.99084059300711,37.142557144209796,86.8653833699901,97.39026267621067,128.5440254102741,158.86699259477808,121.00081939844145,116.17409150863578,47.16818937613033,60.63833603210647,63.83554441176702,42.56971552684543,143.8585329004726,100.30835440885683,67.12938381506608,76.15285157130064,117.48231369108903,68.90524068668442,35.5729852085927,82.55937941891777,85.1048354954159,52.74997721833602,93.081457251359,78.21613700977865,61.847627868102315,37.63193298778737,70.77848180838194,64.6585037634437,108.04712839803486,89.10435557212952,51.19612392923079,94.24698266680225,37.99865185202646,54.184533314463124,95.84085606600517,93.86487882215002,117.4679098872236,128.81897949011636,72.34688426084115,96.15034623887708,99.03521011389054,124.80956836093183,118.28473771138326,117.54590186008028,96.5055321491496,129.65564227721364,150.2061571189795,63.65415559180475,68.37071420378828,117.43800547607913,107.85824695716276,50.386154430030906,59.884772621713566,49.028543057717975,142.07427160751627,68.05983650852568,53.380358373056815,44.0621643429124,60.170892953176285,86.79613278819487,75.38745457708985,75.25267990220586,122.06274974929474,113.45598800323685,63.1688597247808,85.95053699980122,69.32553443332849,69.9220237018439,48.202177668934574,47.62648471815607,51.950965842397984,152.08853606670723,70.37725658373587,46.065290774879045,48.22245862121208,67.38991426929448,55.648006037937506,61.7321529689481,67.09627488792403,512
Euclidean Distance,Control,FASHION_96_1024,57.60383777812948,68.54990941692334,16.35711659176122,75.57931588747722,26.87105264103127,35.098997649053004,62.02771505991711,41.10867096755478,18.574374068486073,53.70948198775722,54.46784556489703,40.375378598565156,28.665201682833757,48.19384592734085,84.75271534890189,19.220419359910522,50.532917959095556,29.92097551891828,89.81335308478282,66.49177763303939,55.85936534153904,44.48448321152196,97.71446058642407,55.696027527154925,98.86280715322047,132.51773096327108,134.82284173270085,89.30372932517514,127.9030561382623,52.30213784861168,55.23079457317564,52.23266922758362,32.53754542156487,129.31460248807684,83.07695169964936,67.66571407707012,46.18741917425917,116.32728719506879,68.28941860619183,33.104652251644694,72.40031708738233,75.70276573675325,21.997058140261224,83.74345138365014,47.85295480131735,48.964783100240254,21.850745555973553,67.99024895700698,50.62700519168444,110.99639974097504,86.43852201736335,31.735613641356874,49.9144331570627,36.65900559104845,60.9144331661087,105.75636196722519,89.68512619413306,94.16240326621445,118.64739642081716,64.84371157360516,66.58974332107277,36.80379685614346,125.79884539650793,101.23272182554575,111.78434067041007,95.48183134378503,136.43091411103535,110.79507024208347,30.016067053428056,106.41582493053025,98.0823125939489,64.26084645351659,35.55837988361814,43.74097603483694,50.95996761833247,102.11028348692149,65.33975743553235,25.045375456524706,36.67410645973398,21.85813741632881,79.69626000194152,59.00574415095336,58.49993277429539,100.4591979144751,100.6197606840778,51.32982822969909,70.30910941260372,71.34300520391525,69.23498868646064,45.32665974830994,29.55459032077791,41.937038352930486,169.59651823912893,58.92323281945266,32.900660031212865,49.823517404224006,31.329231458492007,43.455750985678705,34.132343835694925,44.537800411197246,1024
Euclidean Distance,Control,FASHION_96_2048,39.54123317351958,81.14801807208865,69.38792008291446,57.14417143183673,37.02591936914719,31.87872666508407,56.90687206677846,36.589226429294854,16.36587780457111,32.39785825669283,37.31383026521886,118.89160036158157,25.349913495911686,117.03047032818007,38.619208026771155,21.503222403284948,52.38400827691286,29.724829407243423,157.46772251449653,29.75766082990734,25.2474879144796,28.956502097888446,31.77877549858208,89.73115229400764,64.10889953723523,126.10272601457169,115.1264460311573,83.39600256251818,140.87563726493096,30.616140754786123,24.21251348969053,60.01646831834009,35.03270381139988,137.0924847869244,41.05333194953876,56.55029863411523,22.333938665850635,127.2284163229027,48.32162682865074,20.911249189788816,63.46494378845869,55.33042198445314,43.97240485873263,89.90473795233456,24.414064331439665,72.35570493889637,28.225978166430757,43.60313229256969,45.2679477294346,110.53789627059069,91.64531871898154,30.133507609302434,34.45804819878966,29.084537378303295,48.70287173087063,119.45460408973459,133.04337730286667,94.49943245491716,69.21430799558964,61.19863739522235,36.262481424407085,74.21981484181313,116.64985311466074,89.73522235968706,97.20252428949854,93.31316688335757,140.7605257644981,89.10477843609621,33.011760931211604,73.21232822667139,98.65137516987467,44.045712291708305,31.01585952655086,44.07006991691469,87.17597034627562,96.66793173410763,28.942240349886823,26.01053768331278,22.01056996544692,28.217382134857854,51.66529810752461,61.24190827206397,52.66835125826558,121.33190866986203,78.90996427762688,51.450767324172894,79.65242090164466,74.20819929722808,49.6459541817104,33.98500547592555,60.00612797290458,33.88624031070514,166.5220593402996,50.353346132740164,81.25093258998223,30.94759342492808,24.06306741733718,77.35372577145954,31.57934228029114,19.341219702145256,2048
Euclidean Distance,Control,FASHION_96_4096,32.495001342166006,82.2552411181243,92.33064245674959,106.26512017715105,33.0839814716479,23.30521920565678,55.38308506642994,36.05764677966661,15.921878898606758,60.10791925838663,36.7611041136313,137.4913644380052,19.123832935205996,112.1166456757349,108.6678794866392,26.7224522966113,44.90267915645627,29.911784834892217,153.0949126639364,115.35949693480022,55.875506852017594,31.798630283268146,28.87585401074098,19.504841628256994,79.2155759950543,143.16659530597553,141.1235809089008,86.44602124552264,145.98506293096892,29.153926712337597,22.695353560570013,47.47757383301057,35.73442674237618,125.40667871089832,38.853461449819356,89.65547946571829,26.853971249314245,121.0973777423357,42.40215898366861,21.179065788380793,81.11843741616867,64.72205228893809,68.63649081410345,97.12974543648123,57.46804558682564,109.45248375508706,27.729816677637675,37.88484858699058,38.99845753964822,115.94259991587005,112.30648516778152,34.719919924662406,65.70505904475807,30.42967756722356,36.15136730990938,105.35131114513045,125.52320416271978,88.03156290313183,136.85983031825023,63.36839865906341,41.622100502862686,52.94160397136686,107.79447378518609,89.44051260390091,117.40757248497628,108.52514307613234,146.97733965780873,114.06151598904029,19.821915271719064,133.05260102314014,88.31932843971497,77.2235167059659,32.54223656869536,39.21507621383549,37.408409737893976,88.57183769307518,30.901355893070143,23.230416882486352,27.864508761903174,28.81218655475597,77.29671181570043,39.86536501123818,41.63163476386168,96.48092014483825,70.71038088799615,85.35830940720012,84.55340766835106,59.42458430271193,67.37965321085272,49.86163462647156,68.18188562091204,31.316908938212634,159.12678964431424,33.24064596405767,79.58287299362284,31.77874246233468,26.865737108824966,57.969436713581786,20.420173631282626,23.663120695465402,4096
Euclidean Distance,Control,FASHION_96_8192,63.91752716330935,86.97020738298326,93.2473851075391,94.64557159890599,42.139230097879135,25.06820845891368,57.459158836275634,39.40326058988747,16.335061592998457,59.88312080934367,32.97325718486949,144.3652428630598,19.16044040094748,117.72149612224898,44.78406581379927,26.07595936403461,36.967095027030695,38.9490154917927,149.1331001600026,117.89238602278823,66.79976796027944,36.74635012554345,39.095197582903154,27.88691064126361,105.63665842840406,142.89300231952606,146.9674948560842,73.67209368170634,147.0300655086556,38.987743884617124,65.28498333734682,65.76116120008898,43.22760926839909,130.86704182579348,40.39942898667074,52.24041953122314,23.168024625650897,37.51108969843103,56.90402434225277,23.55229069269532,81.15652160216884,65.937944767164,58.23509439340632,98.47531179299293,21.548262371174715,105.02494605708776,29.293993794054717,50.324033070424115,52.679273041655286,98.6622903460149,121.04043646632087,28.188554705378547,45.75748545062443,37.45430369277898,49.20382677916113,121.65134275320068,106.640041941619,113.62849007264911,133.2380004435365,52.981313540738995,80.75061844489124,110.14107808134749,114.47392728705525,82.50041632456221,98.35054049382097,99.2164733961127,145.310859194075,101.87018264808388,31.526510713452605,127.50314575626267,40.58493081943403,90.44589150645868,33.87926635887947,37.63161253618762,38.14329115038343,109.25680345450051,30.624330440516037,45.61936090025429,23.19836676707339,26.391202799390843,72.50527324536509,50.63731250087255,59.24113402091204,126.53429833607737,61.281941596660594,88.57038409818968,91.997293506007,59.753156212080796,64.78724601955287,33.074097026426486,92.33047066826312,36.11293954693628,172.80083601922948,35.6166954675247,84.83647545055423,38.064228803111064,22.096621130856292,73.59513904701794,27.905173078825104,32.18666743795302,8192
Euclidean Distance,Control,MNIST_CLASS_256,64.19622755360653,42.187852846799196,105.65223171542738,71.12280540051007,87.5254145567504,76.98368676435697,92.5497652784896,58.075701106961496,126.43406636147249,91.06386755028161,57.34423233882823,80.38095605100901,75.54691393602947,79.82045647040874,68.82360151211502,56.0077905938478,65.54104068367755,100.38698728491303,65.25627483835815,86.91212305280848,114.80471262499977,56.64693626500323,40.98509888416338,46.74348529045865,111.91178129837176,64.76781409883348,63.75401756043877,110.78110251668369,157.88219527434913,112.93829679201464,56.007400766128505,63.88328178925681,45.68150208160952,61.0238029667438,54.3792027058793,78.03046669215364,68.2564616457878,90.50706142214041,87.20569636168415,105.69360631166836,73.4297397707962,49.40833436505237,54.218963691501095,57.28295670715482,91.82964115771273,95.48156044655636,37.42222880018047,94.5583691202748,149.92097501694286,168.17850999932338,124.36578584238794,56.31371945925023,83.14699515138213,58.51457443914208,70.12193264209736,72.74338530210935,37.783912940316135,89.7290644031721,159.34478923364273,111.35714234805987,63.676309699309705,44.77261214682646,62.60770602648206,62.43509163382865,56.66266151876457,131.23852782053206,52.257261410146526,34.074371828761294,88.15671081552412,70.73196016479638,105.07790976891589,41.821018355694214,54.09386533347991,56.0018110330688,120.05762132073579,92.63080980060585,76.52526258096637,87.71735515413152,74.76298360702853,89.9586002500919,68.39319867376722,74.59275443143723,97.9974094381366,73.3868521144244,85.40925790793699,81.9657841256744,55.516462308049014,34.06434202405133,124.61927957592061,139.48473196249054,97.81361557936377,51.30216367612819,85.92133956435106,79.36141781281655,83.48887406120282,106.86307625505091,45.36459857482156,46.571042686291705,123.60131386310428,71.65034141345683,256
Euclidean Distance,Control,MNIST_CLASS_512,26.347550353891783,35.273630556422425,90.01278630307375,100.71213663905148,76.8338409534101,52.8513225144782,81.0167518466783,38.2204175735583,64.65356814808247,81.61876477575862,41.358659555238546,53.081416673979014,27.449310856420208,75.68088252647696,54.34260184738729,46.104058811200346,55.86873442130105,72.9688312616013,66.1013552612924,105.44444032654481,45.06633742244015,54.01587005699848,62.47980949830628,51.61966513899406,55.492847998409076,57.45948919874961,34.47474141459976,92.8069987152277,157.82472541837595,126.04275861829524,38.21858406182772,25.503530394499005,56.72700952144597,59.434369639191154,67.56721980907837,52.562037310514775,72.99569633798518,70.24188064914922,67.34400049266104,109.30904697613536,40.70924952201663,32.50582071318878,71.45571166553752,46.18087139002493,76.29460350163505,72.7472769720528,59.777437853918165,74.1334713056143,122.00167233510572,157.03755092988052,26.060519873813256,54.891674190012665,51.18862470107149,79.56486823879106,80.87914926901705,57.42952532235982,47.87802270584279,84.54536003848496,134.2313739737899,89.3566798225043,38.02007916208866,31.22372359517771,44.826074705990294,38.01699688020645,61.19039154787186,77.5156232054571,55.718373244894785,24.898618534709534,66.74656638747005,34.709427612488874,111.11727276295404,36.70885068112223,51.148977900569406,94.83880060993562,80.14055127869534,43.261689461214644,58.78337716971888,75.90299182498174,69.47243341100747,83.30706237727387,71.10848088363839,51.67541380647782,42.14673262966318,60.37995954120841,54.28615941870818,54.00286368639797,63.464382172252925,35.256530994769335,46.98289567172564,55.86128805113759,60.46699683860261,17.960111298870657,68.82195630699461,78.93770151094206,24.89495151124838,92.03541733550405,59.318590806560884,42.219253799950785,83.44804125941917,61.27080177403806,512
Euclidean Distance,Control,MNIST_CLASS_1024,24.052328985120532,16.99571220939747,85.03526776564564,20.742460394584064,49.37322013769327,48.700169365833496,68.71994037503025,55.79216300708247,49.877739797077986,41.998026569251536,32.96635921641283,43.94316777978559,20.518834732323732,58.78997120469948,37.81817813611712,13.736275928232274,39.13833631475518,56.11938703755751,38.06026775704807,65.89558569075056,31.005370518002064,37.82763311012236,22.703835617089393,34.56770871840186,36.08410551020749,17.61514349991827,33.02541481226111,33.087985464832514,141.94196804393764,32.407461893811366,20.217464869062198,23.663614587364,58.12674210919107,26.366716332819607,49.68725279458237,53.96017094388582,45.20996911525149,54.797487848681584,55.88046889637675,189.25311186980764,27.925133579502845,12.797520399895433,39.76692360124227,65.05182671771223,76.34438251921404,74.45374450963683,114.50350133572574,48.53854613268932,104.95229274181055,155.3110766408724,19.953193059816005,47.16582728444139,41.23208117333394,20.438518659462613,53.76205587186606,29.74753852370466,19.3052580950404,90.73946481533434,96.74202542977137,34.493017066660215,22.70668994886456,20.38802936256458,44.78046816645766,39.6377650884159,27.449104379873972,63.59993650257551,54.155401951507756,18.51464783681562,54.025242440385234,22.701528035208657,24.656793203757765,28.254191121708462,42.90679757354396,90.88322534951052,31.692263477521504,30.826195126615445,28.814211676721456,41.40701471055468,59.7864765712062,51.60742520933318,45.79302584557496,25.354304013190852,41.50815848558773,33.16845845986877,22.239603661406267,48.6875462157028,83.55589799992345,20.461442511531935,23.731289340158355,128.53868675269462,41.90095285989789,29.0358948076348,56.25802034613756,68.21401667513112,57.03141211221862,86.96287994331044,80.9422551087963,18.8694191421833,130.47681767153085,43.62107097490669,1024
Euclidean Distance,Control,MNIST_CLASS_2048,17.091281117682147,18.97984445092276,71.65815118234165,19.75328742318728,36.60805048306211,44.59946917421468,73.035828771324,28.44701709051984,51.98775831112489,56.469155003256795,29.010694758119772,39.58776803160409,24.189895222909637,59.986088185233086,18.031208606895426,15.218462859951316,37.86432647010708,46.946099899374,31.714450621273855,54.10912807977768,23.28916028579672,40.69281068531149,15.208447921552679,42.61561278535517,34.40764479613487,32.879853802601744,61.66136950527361,17.041787863643158,94.65311707781164,18.915787167218458,14.87599094948983,17.910632911142997,41.486047325204396,51.192245473786286,50.92399775216577,50.710352340244306,39.0229638279679,42.94066963800091,56.367542113510694,76.60923411460206,25.93528111174063,7.575868949634822,34.85465825967427,41.57565814627088,70.13163869158282,65.51510062222081,31.630994453097575,39.99378681574758,114.11708295716336,144.83115966736023,15.156739587125669,37.05687763658365,25.787001218920423,18.24806844568869,25.31466381993825,40.96632438476721,16.928268710334898,88.00122902077119,102.28785992393405,40.25688088277405,31.49651380081542,19.232190174858353,34.202156033695914,18.296763874353022,22.09966376924163,61.204438560265395,45.98528028730636,12.208508885978512,34.06792976051872,19.804092216247962,22.816143991930524,28.909293300357017,32.616918309562784,69.92432302466278,53.24999403720042,50.573417094780496,31.325950959125407,29.260392626826434,70.31734865270472,42.33858402917632,58.899532615569484,16.345847927773836,31.53823197402934,27.780345618032584,22.826355496001177,39.28288641524418,66.79406590397858,12.780182977261076,25.762793908639697,36.34969711753723,29.24044864427239,25.667021827433523,24.296394173645872,53.763701076986464,53.01772939624557,89.56775501437822,83.68319326839658,13.702662372411215,119.06958644806187,31.33988895190253,2048
Euclidean Distance,Control,MNIST_CLASS_4096,12.311520034895723,18.811962500709075,75.25754283782281,16.577702919260954,36.209511105329476,39.49907231459053,53.31598724500223,22.481941054192703,49.221537511391084,75.79340398511381,25.91950465179582,19.617610858749327,21.052513835474105,39.37743285167189,15.056628194823798,16.663618636055997,66.5474965679005,44.14698821173095,34.190860940710614,79.6071942789571,27.23604866496856,27.658157753407142,22.21752388545796,27.807177658169064,28.856425393646344,23.618396223738284,31.886093748253774,50.03885427201223,79.7587711892676,129.1336299248318,17.236756233098284,20.20956920593413,38.18356563958607,55.02196254250004,43.43598539886061,46.371685451369785,29.654495236533542,32.67673373910121,62.42940279202675,66.2812442356228,28.579290921475824,29.331275199243116,36.139216578116475,36.99292606887102,53.00395988833017,71.55661757958931,54.796443903263814,24.36849578359153,89.62637453176085,147.29978664691006,77.72949987111035,44.50466175143253,36.888376256731256,16.895794079142874,37.25152059900191,41.498865389194734,16.954492883519258,81.44494786369992,109.5368252946936,56.84111671995791,28.525501303462754,17.18896764942502,36.4461662635635,18.648484282273518,32.24927112677182,60.41426438050627,44.88817624384865,12.129079010453838,19.53131192148447,23.72647761072487,115.20466265049629,25.177252852511913,35.8840611213397,64.03059041640353,52.48941703148497,47.28565966462737,73.47644641736719,23.86637125214315,76.3086174777812,43.72040436358234,32.01216337194845,39.500568856597646,39.749269030632895,21.73487091822583,25.158484960365232,25.59526214264843,52.23988764764003,13.163354718610446,22.941584275112277,111.57495693440293,30.212147092608117,19.131755027331984,30.730145540931133,52.691972175154994,43.52749250052773,91.28240893406742,52.19782589745318,10.90393473114417,100.12066227289107,53.268081382650706,4096
Euclidean Distance,Control,MNIST_CLASS_8192,12.112417179078767,19.231909366755474,85.57699615047449,16.52978053878573,38.482117510944576,33.06368069762196,63.82314260449389,25.224648304841143,55.44066394201954,53.44208660131957,28.91923721082375,24.182643766605825,12.619964610537494,46.055046234561,12.27307988332985,16.056503258565094,27.256433681425364,64.74127938492359,28.56893736154136,69.8108765510988,26.702756085912743,27.385170982097414,17.06647254769878,26.583980865643493,22.339196384623992,27.99630687089663,65.23819740378208,18.416406296116463,68.72995035799178,110.36791156323014,18.602639881759615,20.566233488277703,29.20994958067476,47.16941832453353,24.847179445698817,52.627895069702255,33.10055906059211,36.35719964932127,59.231817799145865,193.3153281368328,25.347207827249807,30.69773367860917,23.57685809807268,38.152683355518626,56.06576920803091,74.5119675920507,22.268886991099663,47.139689005500266,86.9780171518681,140.66530208499876,69.55195165849393,39.926260726066516,28.660011688367565,15.715957361326899,33.47871837730505,31.679058889436607,21.298141638501363,33.29400611085457,78.33799451193012,64.17119929257797,24.865109868973963,18.838356810567536,21.345502402770823,21.15213794312686,32.96777316780146,50.116585258514476,31.029513407600362,13.002402947194632,13.53788830717148,29.069770175716485,84.27095436034949,18.13588560858767,21.184838872613557,60.37387426443774,18.940273633789694,45.81118256714478,30.616150665660342,22.8060679364742,59.81267431539264,55.33918319726303,26.167679549497443,30.59132392574091,33.22461677682026,26.17460394695202,30.001527800948292,23.626650330150618,68.23297948113745,11.081872089159555,21.456073070998833,102.62767076466764,22.905546684638406,19.248382891520375,19.13106456976137,43.925344724314485,21.2941293862549,91.90880922097678,45.037252310231146,8.72425185630337,111.44434482669105,24.425423845107392,8192
Euclidean Distance,Control,FASHION_CLASS_256,64.19622755360653,42.187852846799196,105.65223171542738,71.12280540051007,87.5254145567504,76.98368676435697,92.5497652784896,58.075701106961496,126.43406636147249,91.06386755028161,57.34423233882823,80.38095605100901,75.54691393602947,79.82045647040874,68.82360151211502,56.0077905938478,65.54104068367755,100.38698728491303,65.25627483835815,86.91212305280848,114.80471262499977,56.64693626500323,40.98509888416338,46.74348529045865,111.91178129837176,64.76781409883348,63.75401756043877,110.78110251668369,157.88219527434913,112.93829679201464,56.007400766128505,63.88328178925681,45.68150208160952,61.0238029667438,54.3792027058793,78.03046669215364,68.2564616457878,90.50706142214041,87.20569636168415,105.69360631166836,73.4297397707962,49.40833436505237,54.218963691501095,57.28295670715482,91.82964115771273,95.48156044655636,37.42222880018047,94.5583691202748,149.92097501694286,168.17850999932338,124.36578584238794,56.31371945925023,83.14699515138213,58.51457443914208,70.12193264209736,72.74338530210935,37.783912940316135,89.7290644031721,159.34478923364273,111.35714234805987,63.676309699309705,44.77261214682646,62.60770602648206,62.43509163382865,56.66266151876457,131.23852782053206,52.257261410146526,34.074371828761294,88.15671081552412,70.73196016479638,105.07790976891589,41.821018355694214,54.09386533347991,56.0018110330688,120.05762132073579,92.63080980060585,76.52526258096637,87.71735515413152,74.76298360702853,89.9586002500919,68.39319867376722,74.59275443143723,97.9974094381366,73.3868521144244,85.40925790793699,81.9657841256744,55.516462308049014,34.06434202405133,124.61927957592061,139.48473196249054,97.81361557936377,51.30216367612819,85.92133956435106,79.36141781281655,83.48887406120282,106.86307625505091,45.36459857482156,46.571042686291705,123.60131386310428,71.65034141345683,256
Euclidean Distance,Control,FASHION_CLASS_512,26.347550353891783,35.273630556422425,90.01278630307375,100.71213663905148,76.8338409534101,52.8513225144782,81.0167518466783,38.2204175735583,64.65356814808247,81.61876477575862,41.358659555238546,53.081416673979014,27.449310856420208,75.68088252647696,54.34260184738729,46.104058811200346,55.86873442130105,72.9688312616013,66.1013552612924,105.44444032654481,45.06633742244015,54.01587005699848,62.47980949830628,51.61966513899406,55.492847998409076,57.45948919874961,34.47474141459976,92.8069987152277,157.82472541837595,126.04275861829524,38.21858406182772,25.503530394499005,56.72700952144597,59.434369639191154,67.56721980907837,52.562037310514775,72.99569633798518,70.24188064914922,67.34400049266104,109.30904697613536,40.70924952201663,32.50582071318878,71.45571166553752,46.18087139002493,76.29460350163505,72.7472769720528,59.777437853918165,74.1334713056143,122.00167233510572,157.03755092988052,26.060519873813256,54.891674190012665,51.18862470107149,79.56486823879106,80.87914926901705,57.42952532235982,47.87802270584279,84.54536003848496,134.2313739737899,89.3566798225043,38.02007916208866,31.22372359517771,44.826074705990294,38.01699688020645,61.19039154787186,77.5156232054571,55.718373244894785,24.898618534709534,66.74656638747005,34.709427612488874,111.11727276295404,36.70885068112223,51.148977900569406,94.83880060993562,80.14055127869534,43.261689461214644,58.78337716971888,75.90299182498174,69.47243341100747,83.30706237727387,71.10848088363839,51.67541380647782,42.14673262966318,60.37995954120841,54.28615941870818,54.00286368639797,63.464382172252925,35.256530994769335,46.98289567172564,55.86128805113759,60.46699683860261,17.960111298870657,68.82195630699461,78.93770151094206,24.89495151124838,92.03541733550405,59.318590806560884,42.219253799950785,83.44804125941917,61.27080177403806,512
